Frequency,Returnloss,Returnphase,Transmissionloss,Transmissionphase,Rs,Xs,|Z|,Magnitude,SWR,C,,,Xc-calc,,,,,,
166143726,0.117302053,29.91202346,0,0,5.065792446,187.0491845,187.1177696,1.013596501,148.0966691,5.123899362,,2.271955819,1.04E-18,,,,,,
166370872,0.117302053,29.73607038,0,0,5.124507687,188.2062579,188.2760104,1.013596501,148.0966691,5.085445491,,2.27463406,1.04E-18,,,,,,
166598018,0.117302053,29.5601173,0,0,5.184274016,189.3767654,189.4477131,1.013596501,148.0966691,5.047122334,,2.277326695,1.04E-18,,,,,,
166825164,0.117302053,29.38416422,0,0,5.245116653,190.5609479,190.6331192,1.013596501,148.0966691,5.00892918,,2.280033904,1.04E-18,,,,,,
167052310,0.117302053,29.38416422,0,0,5.245116653,190.5609479,190.6331192,1.013596501,148.0966691,5.00211839,,2.280033904,1.04E-18,,,,,,
167279456,0.117302053,29.20821114,0,0,5.307061578,191.7590519,191.8324761,1.013596501,148.0966691,4.96411547,,2.282755874,1.03E-18,,,,,,
167506602,0.117302053,29.03225806,0,0,5.370135559,192.9713299,193.0460373,1.013596501,148.0966691,4.926240811,,2.28549279,1.03E-18,,,,,,
167733748,0.117302053,28.85630499,0,0,5.434366183,194.1980405,194.2740623,1.013596501,148.0966691,4.888493718,,2.288244843,1.03E-18,,,,,,
167960894,0.117302053,28.68035191,0,0,5.499781883,195.4394487,195.516817,1.013596501,148.0966691,4.850873505,,2.291012229,1.03E-18,,,,,,
168188040,0.117302053,28.50439883,0,0,5.566411972,196.695826,196.7745739,1.013596501,148.0966691,4.813379485,,2.293795144,1.03E-18,,,,,,
168415186,0.058651026,28.32844575,0,0,2.818687659,198.0804896,198.1005436,1.006775298,296.1899621,4.773285445,,2.296841701,1.03E-18,,,,,,
168642332,0.058651026,28.32844575,0,0,2.818687659,198.0804896,198.1005436,1.006775298,296.1899621,4.76685626,,2.296841701,1.03E-18,,,,,,
168869478,0.117302053,28.15249267,0,0,5.703437159,199.2546077,199.3362182,1.013596501,148.0966691,4.732393207,,2.299408373,1.02E-18,,,,,,
169096624,0.117302053,27.97653959,0,0,5.77389558,200.5575894,200.6406851,1.013596501,148.0966691,4.695332132,,2.302239101,1.02E-18,,,,,,
169323770,0.058651026,27.80058651,0,0,2.92451248,201.9962944,202.0174639,1.006775298,296.1899621,4.655636071,,2.305343402,1.02E-18,,,,,,
169550916,0.058651026,27.62463343,0,0,2.961142713,203.3341312,203.3556915,1.006775298,296.1899621,4.618808235,,2.308210284,1.02E-18,,,,,,
169778062,0.117302053,27.44868035,0,0,5.993455503,204.5645175,204.6522986,1.013596501,148.0966691,4.584885333,,2.310830306,1.02E-18,,,,,,
170005208,0.117302053,27.44868035,0,0,5.993455503,204.5645175,204.6522986,1.013596501,148.0966691,4.578759413,,2.310830306,1.02E-18,,,,,,
170232354,0.058651026,27.27272727,0,0,3.036541618,206.0605478,206.0829201,1.006775298,296.1899621,4.539451721,,2.31399485,1.02E-18,,,,,,
170459500,0.117302053,27.09677419,0,0,6.147005622,207.3206274,207.411736,1.013596501,148.0966691,4.505848979,,2.316642514,1.01E-18,,,,,,
170686646,0.117302053,26.92082111,0,0,6.226046756,208.7251247,208.8179622,1.013596501,148.0966691,4.46957349,,2.319574729,1.01E-18,,,,,,
170913792,0.117302053,26.74486804,0,0,6.306651739,210.1477128,210.2423246,1.013596501,148.0966691,4.433416966,,2.322524668,1.01E-18,,,,,,
171140938,0.117302053,26.56891496,0,0,6.388862072,211.5887498,211.6851828,1.013596501,148.0966691,4.397378774,,2.325492573,1.01E-18,,,,,,
171368084,0.117302053,26.56891496,0,0,6.388862072,211.5887498,211.6851828,1.013596501,148.0966691,4.39155011,,2.325492573,1.01E-18,,,,,,
171595230,0.117302053,26.39296188,0,0,6.472720644,213.0486038,213.1469063,1.013596501,148.0966691,4.355684883,,2.328478692,1.01E-18,,,,,,
171822376,0.117302053,26.2170088,0,0,6.558271782,214.5276522,214.6278745,1.013596501,148.0966691,4.319936431,,2.33148328,1.01E-18,,,,,,
172049522,0.058651026,26.04105572,0,0,3.324942926,216.1717881,216.1973571,1.006775298,296.1899621,4.281420369,,2.334799015,1.01E-18,,,,,,
172276668,0.058651026,25.86510264,0,0,3.36953999,217.6933878,217.7194638,1.006775298,296.1899621,4.245889181,,2.337845238,1.00E-18,,,,,,
172503814,0.058651026,25.68914956,0,0,3.415056509,219.2354597,219.2620564,1.006775298,296.1899621,4.210472695,,2.340910799,1.00E-18,,,,,,
172730960,0.058651026,25.68914956,0,0,3.415056509,219.2354597,219.2620564,1.006775298,296.1899621,4.204935807,,2.340910799,1.00E-18,,,,,,
172958106,0.058651026,25.51319648,0,0,3.461517924,220.798427,220.8255589,1.006775298,296.1899621,4.169687045,,2.343995975,1.00E-18,,,,,,
173185252,0.058651026,25.3372434,0,0,3.508950561,222.3827248,222.4104067,1.006775298,296.1899621,4.134551474,,2.347101047,9.99E-19,,,,,,
173412398,0.058651026,25.16129032,0,0,3.55738167,223.9888003,224.0170476,1.006775298,296.1899621,4.099528489,,2.350226304,9.98E-19,,,,,,
173639544,0.058651026,24.98533724,0,0,3.606839462,225.6171131,225.6459418,1.006775298,296.1899621,4.06461749,,2.353372038,9.96E-19,,,,,,
173866690,0.058651026,24.98533724,0,0,3.606839462,225.6171131,225.6459418,1.006775298,296.1899621,4.059307321,,2.353372038,9.95E-19,,,,,,
174093836,0.058651026,24.80938416,0,0,3.657353152,227.2681362,227.2975626,1.006775298,296.1899621,4.024560044,,2.35653855,9.94E-19,,,,,,
174320982,0.058651026,24.63343109,0,0,3.708953004,228.9423558,228.972397,1.006775298,296.1899621,3.989923283,,2.359726147,9.92E-19,,,,,,
174548128,0.058651026,24.45747801,0,0,3.761670371,230.640272,230.6709458,1.006775298,296.1899621,3.955396449,,2.362935142,9.91E-19,,,,,,
174775274,0.058651026,24.28152493,0,0,3.815537746,232.3623997,232.3937243,1.006775298,296.1899621,3.920978958,,2.366165853,9.90E-19,,,,,,
175002420,0.058651026,24.10557185,0,0,3.870588813,234.1092685,234.1412631,1.006775298,296.1899621,3.88667023,,2.369418608,9.89E-19,,,,,,
175229566,0.058651026,23.92961877,0,0,3.926858496,235.8814239,235.914108,1.006775298,296.1899621,3.852469688,,2.372693741,9.87E-19,,,,,,
175456712,0.058651026,23.92961877,0,0,3.926858496,235.8814239,235.914108,1.006775298,296.1899621,3.847482286,,2.372693741,9.86E-19,,,,,,
175683858,0.058651026,23.75366569,0,0,3.98438302,237.6794271,237.7128212,1.006775298,296.1899621,3.813439883,,2.375991592,9.85E-19,,,,,,
175911004,0.058651026,23.57771261,0,0,4.043199962,239.5038564,239.5379818,1.006775298,296.1899621,3.779504252,,2.379312511,9.83E-19,,,,,,
176138150,0.058651026,23.40175953,0,0,4.103348319,241.3553073,241.3901859,1.006775298,296.1899621,3.745674828,,2.382656853,9.82E-19,,,,,,
176365296,0.058651026,23.40175953,0,0,4.103348319,241.3553073,241.3901859,1.006775298,296.1899621,3.740850664,,2.382656853,9.81E-19,,,,,,
176592442,0.058651026,23.22580645,0,0,4.16486857,243.2343934,243.270048,1.006775298,296.1899621,3.707176469,,2.386024984,9.80E-19,,,,,,
176819588,0.058651026,23.04985337,0,0,4.227802741,245.1417469,245.1782013,1.006775298,296.1899621,3.673607097,,2.389417277,9.78E-19,,,,,,
177046734,0.058651026,22.87390029,0,0,4.292194483,247.0780195,247.1152982,1.006775298,296.1899621,3.640141996,,2.392834111,9.77E-19,,,,,,
177273880,0.058651026,22.69794721,0,0,4.358089144,249.043883,249.0820118,1.006775298,296.1899621,3.606780616,,2.396275879,9.76E-19,,,,,,
177501026,0.058651026,22.52199413,0,0,4.425533846,251.0400303,251.0790357,1.006775298,296.1899621,3.573522409,,2.399742979,9.75E-19,,,,,,
177728172,0.058651026,22.52199413,0,0,4.425533846,251.0400303,251.0790357,1.006775298,296.1899621,3.568955258,,2.399742979,9.73E-19,,,,,,
177955318,0.058651026,22.34604106,0,0,4.494577577,253.0671761,253.1070857,1.006775298,296.1899621,3.535847831,,2.403235819,9.72E-19,,,,,,
178182464,0.058651026,22.17008798,0,0,4.565271273,255.1260575,255.1669001,1.006775298,296.1899621,3.502842239,,2.406754818,9.71E-19,,,,,,
178409610,0.058651026,21.9941349,0,0,4.637667914,257.2174354,257.259241,1.006775298,296.1899621,3.469937949,,2.410300404,9.70E-19,,,,,,
178636756,0.058651026,21.9941349,0,0,4.637667914,257.2174354,257.259241,1.006775298,296.1899621,3.465525741,,2.410300404,9.68E-19,,,,,,
178863902,0.058651026,21.81818182,0,0,4.711822624,259.3420952,259.3848947,1.006775298,296.1899621,3.432769479,,2.413873015,9.67E-19,,,,,,
179091048,0.058651026,21.64222874,0,0,4.787792776,261.5008476,261.5446736,1.006775298,296.1899621,3.40011321,,2.417473101,9.66E-19,,,,,,
179318194,0.058651026,21.46627566,0,0,4.865638102,263.6945301,263.7394161,1.006775298,296.1899621,3.367556407,,2.421101121,9.65E-19,,,,,,
179545340,0.058651026,21.46627566,0,0,4.865638102,263.6945301,263.7394161,1.006775298,296.1899621,3.363296051,,2.421101121,9.64E-19,,,,,,
179772486,0.058651026,21.29032258,0,0,4.945420811,265.9240075,265.9699888,1.006775298,296.1899621,3.330884588,,2.424757547,9.62E-19,,,,,,
